 0.0 0.25 0.5 0.75 1.0
0.5 0.16030214015946287 0.16030214015946287 0.16030214015946287 0.16030214015946287 0.2226712427184813
0.6 0.17424178499680057 0.20054208537209028 0.25147423050783807 0.26811857907498116 0.26472519668662814
0.7 0.29593157445763296 0.3263475031055793 0.3638101552996839 0.3924078635279729 0.4020328035101612
