 0.0 0.25 0.5 0.75 1.0
0.5 0.16030214015946284 0.16030214015946284 0.16030214015946284 0.16030214015946284 0.22267124271848127
0.6 0.18396778034271827 0.22467701969786108 0.26195479954571077 0.2663670351137252 0.2647251966866282
0.7 0.34751392351955396 0.3656353480791955 0.38430125536923565 0.39948702957719084 0.4020328035101611
